CK;;.COOK ISLANDS;;;;;;;;
CK;AIT;Aitutaki;Aitutaki;;1--45---;AI;9601;;;
CK;ARU;Arutunga;Arutunga;;1-------;RQ;9506;;;
CK;AIU;Atiu;Atiu;;1--4----;AI;9601;;;
CK;AVA;Avarua;Avarua;;--3-----;RL;0201;;2111S 15946W;
CK;MGS;Mangaia;Mangaia;;1--4----;AI;9601;;;
CK;MUK;Mauke Island;Mauke Island;;---4----;AI;9601;;;
CK;MOI;Mitiaro Island;Mitiaro Island;;1--4----;AI;9601;;;
CK;RAR;Rarotonga;Rarotonga;;1--45---;AI;9601;;;
