LT;;.LITHUANIA;;;;;;;;
LT;TVI;Tytuvenai;Tytuvenai;;-23-----;RL;0407;;5536N 02312E;
LT;UKE;Ukmerge;Ukmerge;;-23-----;RL;0601;;5515N 02446E;
LT;UTA;Utena;Utena;;-23-----;RL;0407;;5530N 02536E;
LT;VAN;Vandziogala;Vandziogala;;--3-----;RL;0701;;5507N 02349E;
LT;VRN;Varena;Varena;;-23-----;RL;0701;;5413N 02434E;
LT;VEV;Vievis;Vievis;;-23-----;RL;0701;;5446N 02448E;
LT;VKV;Vilkaviskis;Vilkaviskis;;--3-----;RL;0601;;5439N 02302E;
LT;VNO;Vilnius;Vilnius;;---45---;AI;9601;;;
LT;ZAR;Zarasai;Zarasai;;1-3-----;RL;0601;;5544N 02615E;
LT;ZZM;Ziezmariai;Ziezmariai;;--3-----;RL;0201;;5448N 02427E;
