VI;;.VIRGIN ISLANDS; U.S.;;;;;;;;
VI;AGL;Anguilla;Anguilla;;--3-----;RL;0201;;1742N 06446W;
VI;CHA;Charlotte Amalie; St Thomas;Charlotte Amalie; St Thomas;;1-------;AI;9501;;;
VI;CTD;Christiansted; St. Croix;Christiansted; St. Croix;;1-------;AI;9501;;;
VI;CZB;Cruz Bay; St John;Cruz Bay; St John;;--3-----;RL;0002;;;
VI;ENP;Enighed Pond;Enighed Pond;;1-------;RL;0701;;;
VI;FRD;Frederiksted; St. Croix;Frederiksted; St. Croix;;1-------;AI;9501;;;
VI;HOC;Hovic;Hovic;;1-------;RQ;9501;;;
VI;LIB;Limetree Bay;Limetree Bay;;1-------;RQ;9501;;;
VI;PAX;Port Alucroix;Port Alucroix;;1-3--6--;RL;0607;;1742N 06446W;
VI;STX;Saint Croix;Saint Croix;;--34----;AI;0212;;1745N 06444W;
VI;STT;Saint Thomas;Saint Thomas;;1--4----;AI;0212;;1821N 06456W;
VI;SJN;St John; St Croix Is;St John; St Croix Is;;--3-----;RL;0002;SJF;1745N 06444W;
