UA;;.UKRAINE;;;;;;;;
UA;PAH;Pavlohrad;Pavlohrad;;--3-----;RL;0212;;4831N 03552E;
UA;PRN;Plodorodnoye;Plodorodnoye;;-23-----;RL;0501;;4710N 03519E;
UA;PLV;Poltava;Poltava;;---4----;AI;0001;;;
UA;PRU;Prut;Prut;;-2------;AI;0212;;5019N 02803E;
UA;PLK;Pryluky;Pryluky;;-23-----;RL;0407;;5036N 03224E;
UA;PMY;Pustomyty;Pustomyty;;--3-----;RL;0207;;4943N 02354E;
UA;RAR;Rava Ruskaya;Rava Ruskaya;;-2------;AI;0212;;5015N 02337E;
UA;RNI;Reni;Reni;;12------;AI;9501;;;
UA;RWN;Rovno;Rovno;;---4----;AI;0001;;;
UA;SVP;Sevastopol;Sevastopol;;1-------;RL;0212;;4436N 03332E;
UA;SEV;Severodoneck;Severodoneck;;---4----;AI;0001;;;
UA;SIP;Simferopol;Simferopol;;---4----;AI;0212;;4457N 03406E;
UA;SKD;Skadovsk;Skadovsk;;1-3-----;RL;0401;;4607N 03255E;
UA;SYA;Slov'yans'k;Slov'yans'k;;-23-----;RL;0601;;4851N 03735E;
UA;SMI;Smela;Smela;;--3-----;RL;0701;;4913N 03152E;
UA;SDR;Soledar;Soledar;;--3-----;RL;0501;;4840N 03805E;
UA;STA;Starokonstantinov;Starokonstantinov;;-23-----;RL;0507;;4945N 02713E;
UA;UMY;Sumy;Sumy;;---4----;AI;0001;;;
UA;SLY;Susly;Susly;;1-3-----;RL;0501;;5033N 02737E;
UA;TNL;Ternopol;Ternopol;;---4----;AI;0212;;4933N 02535E;
UA;TSY;Trostyanets;Trostyanets;;-23-----;RL;0307;;5028N 03456E;
UA;TCV;Tyachiv;Tyachiv;;-23-----;RL;0407;;4801N 02335E;
UA;UGL;Uglegorsk;Uglegorsk;;1-------;AI;9501;;;
UA;USD;Ust Donetskiy;Ust Donetskiy;;1-------;AI;9501;;;
UA;UDY;Ust Dunaysk;Ust Dunaysk;;1-------;RQ;9501;;;
UA;UZH;Uzhgorod;Uzhgorod;;-2------;AI;9501;;;
UA;VAD;Vadul;Vadul;;-23-----;RL;0212;;4801N 02558E;
UA;VEY;Velikiy;Velikiy;;--3-----;RL;0207;;4937N 02531E;
UA;VBO;Velyikyy Bychkiv;Velyikyy Bychkiv;;--3-----;RL;0407;;4758N 02401E;
UA;VIN;Vinnytsya;Vinnytsya;;---4----;AI;0701;;4914N 02829E;
UA;VIS;Vishn?voye;Vishn?voye;;--3-----;RL;0701;;5022N 03022E;
