SH;;.SAINT HELENA;;;;;;;;
SH;ASC;Ascension;Ascension;;1-------;RL;0307;;0757S 01421W;
SH;ASI;Georgetown;Georgetown;;1--4----;AI;9506;;;
SH;SHN;Jamestown;Jamestown;;1-------;QQ;8103;;;
SH;TDC;Tristan da Cunha;Tristan da Cunha;;1---5---;AI;9810;;;
