FI;AL;Ahvenanmaan Maakunta (fi);Province (l‰‰ni)
FI;ES;Etel‰-Suomen l‰‰ni (fi);Province (l‰‰ni)
FI;IS;It‰-Suomen l‰‰ni (fi);Province (l‰‰ni)
FI;LL;Lapin l‰‰ni (fi);Province (l‰‰ni)
FI;LS;L‰nsi-Suomen l‰‰ni (fi);Province (l‰‰ni)
FI;OL;Oulun l‰‰ni (fi);Province (l‰‰ni)
