MD;;.MOLDOVA; REPUBLIC OF;;;;;;;;
MD;BEL;Balti (Bel'cy);Balti (Bel'cy);;-23-----;RL;0501;BZY;4745N 02755E;
MD;BRS;Berestovitsa;Berestovitsa;;-2------;AI;9207;;;
MD;KIV;Chisinãu (ex Kishinev);Chisinau (ex Kishinev);;---45---;AI;0201;;4701N 02850E;
MD;LEU;Leusheny;Leusheny;;--3-----;RL;0212;;4649N 02812E;
MD;RIB;Ribnita;Ribnita;;-23-----;RL;0607;;4745N 02900E;
MD;TIR;Tiraspol;Tiraspol;;-23-----;RL;0307;;4650N 02938E;
MD;UNG;Ungeny;Ungeny;;-2------;AI;9207;;;
MD;VUL;Vulcanesti;Vulcanesti;;--3-----;RL;0607;;4541N 02824E;
