TJ;;.TAJIKISTAN;;;;;;;;
TJ;DYU;Dushanbe;Dushanbe;;---4----;AI;9601;;;
TJ;LBD;Khudzhand;Khudzhand;;---4----;AI;0001;;;
TJ;KLB;Kulob;Kulob;;--3-----;RL;0307;;3754N 06946E;
TJ;PJK;Penjikent;Penjikent;;--3-----;RL;0307;;3930N 06736E;
TJ;KUR;Qurghonteppa;Qurghonteppa;;-23-----;RL;0501;;3750N 06846E;
TJ;STZ;Shaartuz;Shaartuz;;-23-----;RL;0307;;3715N 06808E;
