DE;BE;Berlin;Land
DE;BR;Brandenburg;Land
DE;BW;Baden-Württemberg;Land
DE;BY;Bayern;Land
DE;HB;Bremen (Hansestadt);Land
DE;HE;Hessen;Land
DE;HH;Hamburg (Hansestadt);Land
DE;MV;Mecklenburg-Vorpommern;Land
DE;NI;Niedersachsen;Land
DE;NW;Nordrhein-Westfalen;Land
DE;RP;Rheinland-Pfalz;Land
DE;SH;Schleswig-Holstein;Land
DE;SL;Saarland;Land
DE;SN;Sachsen;Land
DE;ST;Sachsen-Anhalt;Land
DE;TH;Thüringen;Land
