ER;;.ERITREA;;;;;;;;
ER;ASM;Asmara;Asmara;;-2345---;AI;0307;;1520N 03856E;
ER;ASA;Assab;Assab;;1-34----;AI;0401;;1300N 04244E;
ER;MSW;Massawa (Mitsiwa);Massawa (Mitsiwa);;1234----;AI;0307;;1536N 03927E;
