SZ;;.SWAZILAND;;;;;;;;
SZ;MAL;Malkerns;Malkerns;;1-3-----;RL;0407;;2634S 03111E;
SZ;MTS;Manzini;Manzini;;---45---;AI;9805;;;
SZ;MAT;Matsapha;Matsapha;;--3-----;RQ;9705;;;
SZ;QMN;Mbabane;Mbabane;;-2-45---;AI;9805;;;
SZ;NHL;Nhlangano;Nhlangano;;1-3-----;RL;0307;;2707S 03112E;
