JO;;.JORDAN;;;;;;;;
JO;AQJ;Al 'Aqabah;Al 'Aqabah;;1--4----;RL;0212;;2932N 03500E;
JO;FUH;Al Fuhays;Al Fuhays;;--3-----;RL;0601;;3201N 03546E;
JO;AMM;Amman;Amman;;---45---;AI;9601;;;
JO;AQB;'Aqaba;'Aqaba;;1-3-----;RL;0701;;2931N 03500E;@Fun@Sta@Coo
JO;ASA;As Samra';As Samra';;--3-----;RL;0601;;3122N 03545E;
JO;ZAR;Az Zarqa';Az Zarqa';;--3-----;RL;0212;QZA;3205N 03606E;
JO;QIR;Irbid;Irbid;;--3-----;AI;9901;;;
JO;MPQ;Ma'an;Ma'an;;---4----;AI;0212;;3012N 03544E;
